kd	vaggacode	bmc_chapter	vagga	vincode	pts_ref	bod_pages	pali_name	english_name	main_theme	subtopic	summary	rules_prohibitions	allowances	sc_brahmali	sc_horner
KD19	CV9		Culavagga	VIN-CV19.2	Cv.IX.2	BMC II Ch15	Pātimokkhaṭṭhapanakkhandhaka	Pātimokkha	Suspension	Procedure	Authority to stop the recitation if an impure monk is present.	The Pātimokkha should not be listened to by one who has an offense. It is an offense of wrong doing.	Allowed: To suspend the Pātimokkha for an individual... stating 'This person has an offense'.	suttacentral.net/brahmali/kd19	suttacentral.net/horner/kd19
KD19	CV9		Culavagga	VIN-CV19.3	Vin.2.241	BD.5.337	Pātimokkhaṭṭhapanakkhandhaka	Pātimokkha	Suspension	Invalid Suspensions	Prohibition on frivolous suspension.	Monks, you should not, without ground, without reason, suspend the Pātimokkha for pure monks who have no offences. Whoever should (so) suspend it, there is an offence of wrong-doing.	(None explicit in this section)	suttacentral.net/brahmali/kd19	suttacentral.net/horner/kd19
KD19	CV9		Culavagga	VIN-CV19.3	Cv.IX.3	BMC II Ch15	Pātimokkhaṭṭhapanakkhandhaka	Pātimokkha	Suspension	Valid Grounds	Rules preventing frivolous suspension of the ritual.	The Pātimokkha should not be suspended without ground.	Allowed: To suspend the Pātimokkha on valid grounds (e.g., seeing, hearing, or suspecting a Parajika offense).	suttacentral.net/brahmali/kd19	suttacentral.net/horner/kd19
KD19	CV9		Culavagga	VIN-CV19.5	Vin.2.248–251	BD.5.345–349	Pātimokkhaṭṭhapanakkhandhaka	Pātimokkha	Reproving	Reproving	Guidelines for accusers.	(None explicit in this section)	Upāli, if a monk is reproving, willing to reprove another, when he has considered five states within himself may he reprove the other.	suttacentral.net/brahmali/kd19	suttacentral.net/horner/kd19
KD2	MV2		Mahavagga	VIN-MV2.1	Vin.1.101–102	BD.4.130–131	Uposathakkhandhaka	Observance	Patimokkha	Gathering	Establishing the Uposatha days for gathering.		I allow you, monks, to gather together on the fourteenth, fifteenth and eighth days...	suttacentral.net/brahmali/kd2	suttacentral.net/horner/kd2
KD2	MV2		Mahavagga	VIN-MV2.3	Vin.1.102–104	BD.4.132–133	Uposathakkhandhaka	Observance	Patimokkha	Recitation	Instituting the recitation of the code of rules every fortnight.		I allow you, monks, to carry out the Observance, to recite the Pātimokkha.	suttacentral.net/brahmali/kd2	suttacentral.net/horner/kd2
KD2	MV2		Mahavagga	VIN-MV2.6	Vin.1.106	BD.4.136	Uposathakkhandhaka	Observance	Patimokkha	Extent	Designating a specific building (Uposathagara) for the ceremony.		I allow you, monks, to agree upon an Observance-hall.	suttacentral.net/brahmali/kd2	suttacentral.net/horner/kd2
KD2	MV2		Mahavagga	VIN-MV2.7	Vin.1.106	BD.4.137	Uposathakkhandhaka	Observance	Discipline	Boundaries	Setting the legal boundary for the Sangha's unity.	Monks, an Observance should not be carried out by an incomplete Order.	I allow you, monks, to agree upon a boundary (sīmā).	suttacentral.net/brahmali/kd2	suttacentral.net/horner/kd2
KD2	MV2		Mahavagga	VIN-MV2.10		BD.4.140	Uposathakkhandhaka	Observance	Footwear	Footwear	Respect for the assembly space during formal acts.	Monks, you should not enter the boundary with sandals on.		suttacentral.net/brahmali/kd2	suttacentral.net/horner/kd2
KD2	MV2		Mahavagga	VIN-MV2.15	Vin.1.111–113	BD.4.146–148	Uposathakkhandhaka	Observance	Patimokkha	Brief Pātimokkha	Allowing shortened recitation in times of danger.		I allow you, monks, to recite the Pātimokkha in brief.	suttacentral.net/brahmali/kd2	suttacentral.net/horner/kd2
KD2	MV2		Mahavagga	VIN-MV2.1	Vin.1.101–102	BD.4.130–131	Uposathakkhandhaka	Observance	Patimokkha	Uposatha (Observance)	Procedures for the fortnightly confession of faults and recitation of the Patimokkha.	The Patimokkha cannot be recited if an impure monk is present. The boundary (sima) must be properly established.	Allowed: To recite the Patimokkha in brief if there is a danger; To declare Parisuddhi (purity) if sick.	suttacentral.net/brahmali/kd2	suttacentral.net/horner/kd2
KD2	MV2		Mahavagga	VIN-MV2.3	Vin.1.102–104	BD.4.132–133	Uposathakkhandhaka	Observance	Patimokkha	Uposatha (Observance)	Procedures for the fortnightly confession of faults and recitation of the Patimokkha.	The Patimokkha cannot be recited if an impure monk is present. The boundary (sima) must be properly established.	Allowed: To recite the Patimokkha in brief if there is a danger; To declare Parisuddhi (purity) if sick.	suttacentral.net/brahmali/kd2	suttacentral.net/horner/kd2
KD2	MV2		Mahavagga	VIN-MV2.6	Vin.1.106	BD.4.136	Uposathakkhandhaka	Observance	Patimokkha	Uposatha (Observance)	Procedures for the fortnightly confession of faults and recitation of the Patimokkha.	The Patimokkha cannot be recited if an impure monk is present. The boundary (sima) must be properly established.	Allowed: To recite the Patimokkha in brief if there is a danger; To declare Parisuddhi (purity) if sick.	suttacentral.net/brahmali/kd2	suttacentral.net/horner/kd2
KD2	MV2		Mahavagga	VIN-MV2.7	Vin.1.106	BD.4.137	Uposathakkhandhaka	Observance	Patimokkha	Uposatha (Observance)	Procedures for the fortnightly confession of faults and recitation of the Patimokkha.	The Patimokkha cannot be recited if an impure monk is present. The boundary (sima) must be properly established.	Allowed: To recite the Patimokkha in brief if there is a danger; To declare Parisuddhi (purity) if sick.	suttacentral.net/brahmali/kd2	suttacentral.net/horner/kd2
KD2	MV2		Mahavagga	VIN-MV2.10		BD.4.140	Uposathakkhandhaka	Observance	Patimokkha	Uposatha (Observance)	Procedures for the fortnightly confession of faults and recitation of the Patimokkha.	The Patimokkha cannot be recited if an impure monk is present. The boundary (sima) must be properly established.	Allowed: To recite the Patimokkha in brief if there is a danger; To declare Parisuddhi (purity) if sick.	suttacentral.net/brahmali/kd2	suttacentral.net/horner/kd2
KD2	MV2		Mahavagga	VIN-MV2.15	Vin.1.111–113	BD.4.146–148	Uposathakkhandhaka	Observance	Patimokkha	Uposatha (Observance)	Procedures for the fortnightly confession of faults and recitation of the Patimokkha.	The Patimokkha cannot be recited if an impure monk is present. The boundary (sima) must be properly established.	Allowed: To recite the Patimokkha in brief if there is a danger; To declare Parisuddhi (purity) if sick.	suttacentral.net/brahmali/kd2	suttacentral.net/horner/kd2
KD20	CV10		Culavagga	VIN-CV20.1	Vin.2.253–256	BD.5.352–356	Bhikkhunikkhandhaka	Nuns	Ordination	8 Garudhammas	Foundation of the Nuns' Order.	(None explicit in this section)	If, Ānanda, the Gotamid, Pajāpatī the Great, accepts eight important rules, that may be ordination for her.	suttacentral.net/brahmali/kd20	suttacentral.net/horner/kd20
KD20	CV10		Culavagga	VIN-CV20.1	Cv.X.1	BMC II Ch23	Bhikkhunikkhandhaka	Nuns	Ordination	Eight Garudhammas	The founding of the Bhikkhuni Sangha upon acceptance of the 8 Heavy Rules.	A bhikkhuni must respect a bhikkhu... must not spend Rains where there are no bhikkhus...	If Mahapajapati Gotami accepts these eight vows of respect, that will be her full Ordination.	suttacentral.net/brahmali/kd20	suttacentral.net/horner/kd20
KD20	CV10		Culavagga	VIN-CV20.10	Vin.2.266–267	BD.5.368–371	Bhikkhunikkhandhaka	Nuns	Daily Life	Dress/Toiletries	Prohibition on vanity/luxury for nuns.	Monks, nuns should not wear long waistbands... flounces... should not have their loins rubbed... should not smear their faces... should not make (ointment marks)... should not carry a piece of felt.	I allow, monks, a nun (to have) a waistband going once round.	suttacentral.net/brahmali/kd20	suttacentral.net/horner/kd20
KD20	CV10		Culavagga	VIN-CV20.11	Vin.2.268	BD.5.371	Bhikkhunikkhandhaka	Nuns	Property	Inheritance	Nuns' property stays with nuns.	(None explicit in this section)	Monks, if a nun as she is passing away, should speak thus, ‘After I am gone, let my requisites be for the Order,’ in that case the Order of monks is not the owner, but they are for the Order of nuns.	suttacentral.net/brahmali/kd20	suttacentral.net/horner/kd20
KD20	CV10		Culavagga	VIN-CV20.12	Vin.2.268	BD.5.371–372	Bhikkhunikkhandhaka	Nuns	Conduct	Striking	Nuns must give way to monks.	Monks, a blow should not be given to a monk by a nun. Whoever should give (one), there is an offence of wrong-doing.	I allow, monks, that a nun, having seen a monk, should make way for him.	suttacentral.net/brahmali/kd20	suttacentral.net/horner/kd20
KD20	CV10		Culavagga	VIN-CV20.13	Vin.2.268–269	BD.5.372–373	Bhikkhunikkhandhaka	Nuns	Conduct	Pregnancy/Bowls	Restrictions on bowl use (hiding babies or refusing alms).	Monks, a foetus should not be taken away in a bowl by a nun... Monks, nuns having seen a monk, should not show (him) the base of a bowl, having turned it upside down.	I allow, monks, when a nun has seen a monk, having pulled out her bowl, to show it to him... having set it upright.	suttacentral.net/brahmali/kd20	suttacentral.net/horner/kd20
KD20	CV10		Culavagga	VIN-CV20.14	Vin.2.269	BD.5.373	Bhikkhunikkhandhaka	Nuns	Conduct	Membrum Virile	Prohibition on looking at male organs.	Monks, nuns should not look at a membrum virile. Whoever should look at one, there is an offence of wrong-doing.	(None explicit in this section)	suttacentral.net/brahmali/kd20	suttacentral.net/horner/kd20
KD20	CV10		Culavagga	VIN-CV20.16	Vin.2.270–271	BD.5.374–375	Bhikkhunikkhandhaka	Nuns	Requisites	Lodgings/Menstruation	Hygiene allowances for menstruation.	Monks, nuns should not sit down or lie down on stuffed couches and stuffed chairs (when menstruating)... Monks, nuns are not to wear a hip-string the whole time.	I allow you, monks, to give lodgings to nuns temporarily; I allow, monks, a household robe... a loin-cloth, a hip-string (when menstruating).	suttacentral.net/brahmali/kd20	suttacentral.net/horner/kd20
KD20	CV10		Culavagga	VIN-CV20.17	Vin.2.271	BD.5.375	Bhikkhunikkhandhaka	Nuns	Ordination	Stumbling Blocks	Questions regarding female anatomy/disease.	(None explicit in this section)	I allow you, monks, to question a woman who is being ordained about twenty-four things that are stumbling-blocks.	suttacentral.net/brahmali/kd20	suttacentral.net/horner/kd20
KD20	CV10		Culavagga	VIN-CV20.17.2	Vin.2.272–274	BD.5.375–379	Bhikkhunikkhandhaka	Nuns	Ordination	Dual Ordination	Standard procedure for nuns' ordination.	(None explicit in this section)	I allow, monks, ordination in the Order of monks after she has been ordained on the one side, and has cleared herself (in regard to the stumbling-blocks) in the Order of nuns.	suttacentral.net/brahmali/kd20	suttacentral.net/horner/kd20
KD20	CV10		Culavagga	VIN-CV20.2	Vin.2.257	BD.5.356–357	Bhikkhunikkhandhaka	Nuns	Ordination	Ordination by Monks	Initial allowance.	(None explicit in this section)	I allow, monks, nuns to be ordained by monks.	suttacentral.net/brahmali/kd20	suttacentral.net/horner/kd20
KD20	CV10		Culavagga	VIN-CV20.2	Cv.X.2, 17	BMC II Ch23	Bhikkhunikkhandhaka	Nuns	Ordination	Dual Ordination	The procedure requiring ordination from both the Nuns' and Monks' orders.	(None explicit)	Allowed: Bhikkhunis to be ordained by the Community of Bhikkhus (after being ordained by the Community of Bhikkhunis).	suttacentral.net/brahmali/kd20	suttacentral.net/horner/kd20
KD20	CV10		Culavagga	VIN-CV20.21	Vin.2.276–277	BD.5.382–383	Bhikkhunikkhandhaka	Nuns	Daily Life	Vehicles	Vehicles restricted to sick nuns.	Monks, a nun should not go in a vehicle.	I allow, monks, a vehicle for (a nun) who is ill... a palanquin, a sedan-chair.	suttacentral.net/brahmali/kd20	suttacentral.net/horner/kd20
KD20	CV10		Culavagga	VIN-CV20.22	Vin.2.277–278	BD.5.383–384	Bhikkhunikkhandhaka	Nuns	Ordination	Messenger (Addhakasi)	Special case for Addhakasi due to danger.	Monks, you should not ordain through a messenger who is a monk.	I allow you, monks, to ordain even through a messenger (who is a competent nun).	suttacentral.net/brahmali/kd20	suttacentral.net/horner/kd20
KD20	CV10		Culavagga	VIN-CV20.23	Vin.2.278–279	BD.5.384–386	Bhikkhunikkhandhaka	Nuns	Daily Life	Forest/Alone	Safety rules: no forest dwelling, no living alone.	Monks, nuns should not stay in a forest.	I allow her, monks, to look after him (her child) until he attains to years of discretion; I allow them, monks, having agreed upon one nun, to give her to that nun as a companion.	suttacentral.net/brahmali/kd20	suttacentral.net/horner/kd20
KD20	CV10		Culavagga	VIN-CV20.23	Cv.X.21, 23	BMC II Ch23	Bhikkhunikkhandhaka	Nuns	Requisites	Lodgings/Vehicles	Safety and etiquette rules regarding nuns' travel and dwellings.	A bhikkhuni should not live in a forest... should not ride in a vehicle (unless ill).	Allowed: A temporary lodging for bhikkhunis... a vehicle for the sick.	suttacentral.net/brahmali/kd20	suttacentral.net/horner/kd20
KD20	CV10		Culavagga	VIN-CV20.26	Vin.2.279–280	BD.5.386–387	Bhikkhunikkhandhaka	Nuns	Ordination	Re-ordination	One chance only for nuns who leave for other sects.	(None explicit in this section)	Monks, whatever nun, wearing the saffron robes, goes over to the fold of a sect, on coming back should not be ordained.	suttacentral.net/brahmali/kd20	suttacentral.net/horner/kd20
KD20	CV10		Culavagga	VIN-CV20.27	Vin.2.280–281	BD.5.388–389	Bhikkhunikkhandhaka	Nuns	Daily Life	Bathing	Bathing rules for nuns.	Monks, nuns should not bathe with chunam... should not bathe with scented clay... should not bathe in a bathroom (sauna)... should not bathe at a ford for men.	I allow them, monks, the red powder of rice husks and clay... ordinary clay... to bathe at a ford for women.	suttacentral.net/brahmali/kd20	suttacentral.net/horner/kd20
KD20	CV10		Culavagga	VIN-CV20.3	Vin.2.258	BD.5.357–358	Bhikkhunikkhandhaka	Nuns	Conduct	Greeting	Monks do not bow to nuns.	Monks, one should not carry out greeting, rising up for salutation and proper duties towards women. Whoever should carry out (one of these), there is an offence of wrong-doing.	(None explicit in this section)	suttacentral.net/brahmali/kd20	suttacentral.net/horner/kd20
KD20	CV10		Culavagga	VIN-CV20.3	Cv.X.3, 6	BMC II Ch23	Bhikkhunikkhandhaka	Nuns	Conduct	Interaction	Rules defining the hierarchy: monks do not perform formal acts of respect to nuns.	A bhikkhu should not bow down to a woman (bhikkhuni).	Allowed: To recite the Patimokkha to bhikkhunis (later amended to bhikkhunis reciting it themselves).	suttacentral.net/brahmali/kd20	suttacentral.net/horner/kd20
KD20	CV10		Culavagga	VIN-CV20.4	Vin.2.258	BD.5.358–359	Bhikkhunikkhandhaka	Nuns	Training	Training	Nuns follow monks' training where shared.	(None explicit in this section)	Those rules of training for nuns, Gotami, which are in common with those for monks, as the monks train themselves, so should you train yourselves...	suttacentral.net/brahmali/kd20	suttacentral.net/horner/kd20
KD20	CV10		Culavagga	VIN-CV20.5	Vin.2.258–259	BD.5.359	Bhikkhunikkhandhaka	Nuns	Training	Dhamma in brief	Criteria for determining true Dhamma.	(None explicit in this section)	Whatever are the states... (that) lead to passionlessness... you should know definitely, Gotami: this is dhamma.	suttacentral.net/brahmali/kd20	suttacentral.net/horner/kd20
KD20	CV10		Culavagga	VIN-CV20.6	Vin.2.259–260	BD.5.359–361	Bhikkhunikkhandhaka	Nuns	Conduct	Recitation/Confession	Nuns manage their own Pātimokkha and confession.	Monks, the Pātimokkha should not be recited to nuns by monks... Monks, an offence should not be not confessed by a nun... Monks, nuns’ offences should not be acknowledged by monks.	I allow, monks, the Pātimokkha to be recited to nuns by nuns; I allow, monks, nuns’ offences to be acknowledged by nuns.	suttacentral.net/brahmali/kd20	suttacentral.net/horner/kd20
KD20	CV10		Culavagga	VIN-CV20.6.3	Vin.2.260	BD.5.361	Bhikkhunikkhandhaka	Nuns	Conduct	Legal Acts	Nuns manage their own legal acts.	Monks, a (formal) act on behalf of nuns should not be carried out by monks.	I allow, monks, nuns to carry out (formal) acts on behalf of the nuns.	suttacentral.net/brahmali/kd20	suttacentral.net/horner/kd20
KD20	CV10		Culavagga	VIN-CV20.7	Vin.2.261	BD.5.362	Bhikkhunikkhandhaka	Nuns	Conduct	Disputes	Monks assist in settling nuns' disputes.	(None explicit in this section)	I allow you, monks, to settle nuns’ legal questions by monks.	suttacentral.net/brahmali/kd20	suttacentral.net/horner/kd20
KD20	CV10		Culavagga	VIN-CV20.8	Vin.2.261	BD.5.362–363	Bhikkhunikkhandhaka	Nuns	Conduct	Education	Monks teach Vinaya to nuns.	(None explicit in this section)	I allow, monks, discipline to be taught to nuns by monks.	suttacentral.net/brahmali/kd20	suttacentral.net/horner/kd20
KD20	CV10		Culavagga	VIN-CV20.9	Vin.2.262–266	BD.5.363–368	Bhikkhunikkhandhaka	Nuns	Penalties	Abuse/Exhortation	Penalties for harassment; Exhortation procedure.	Monks, nuns should not be sprinkled with muddy water by monks... Monks, a monk... should not show (body parts) to nuns... Monks, the entire Order of nuns should not go for exhortation.	I allow you, monks, to inflict a penalty on that monk (making him not to be greeted); I allow, monks, two or three nuns to go (together) for exhortation.	suttacentral.net/brahmali/kd20	suttacentral.net/horner/kd20
KD20	CV10		Culavagga	VIN-CV20.9	Cv.X.9	BMC II Ch23	Bhikkhunikkhandhaka	Nuns	Conduct	Exhortation (Ovada)	Procedure for the fortnightly instruction of nuns by monks.	The whole Community of Bhikkhunis should not go for the exhortation.	Allowed: 2 or 3 bhikkhunis to go to receive the exhortation (from the monks).	suttacentral.net/brahmali/kd20	suttacentral.net/horner/kd20
KD21	CV11		Culavagga	VIN-CV21.1	Cv.XI.1	Intro	Pañcasatikakkhandhaka	First Council	History	The Council	Mahakassapa convenes 500 Arahants to recite the texts; Upali recites Vinaya, Ananda recites Dhamma.	(None explicit)	(The Elders agree to chant the Dhamma and Vinaya at Rajagaha).	suttacentral.net/brahmali/kd21	suttacentral.net/horner/kd21
KD21	CV11		Culavagga	VIN-CV21.1.12	Vin.2.290	BD.5.402	Pañcasatikakkhandhaka	First Council	History	Channa's Penalty	Penalty for the obstinate monk Channa.	(None explicit in this section)	Ānanda, Channa may say whatever he likes to monks, but the monk Channa must neither be spoken to, nor exhorted nor instructed by monks (Brahmadanda).	suttacentral.net/brahmali/kd21	suttacentral.net/horner/kd21
KD21	CV11		Culavagga	VIN-CV21.1.12	Cv.XI.12	BMC II Ch12	Pañcasatikakkhandhaka	First Council	History	Channa's Penalty	Channa is completely ignored (silent treatment) until he reforms (which he does).	(None explicit)	Let the Community impose the brahma-penalty on the bhikkhu Channa.	suttacentral.net/brahmali/kd21	suttacentral.net/horner/kd21
KD21	CV11		Culavagga	VIN-CV21.1.4	Vin.2.285–286	BD.5.395	Pañcasatikakkhandhaka	First Council	History	Convening	Selection of 500 Arahants.	(None explicit in this section)	If it seems right to the Order, the Order may agree upon these five hundred monks to chant dhamma and discipline while they are spending the rains in Rājagaha.	suttacentral.net/brahmali/kd21	suttacentral.net/horner/kd21
KD21	CV11		Culavagga	VIN-CV21.1.9	Vin.2.287–288	BD.5.398–400	Pañcasatikakkhandhaka	First Council	History	Minor Rules	Resolution to keep all rules.	The Order is not laying down what has not been laid down, nor is it abolishing what has been laid down. It is proceeding in conformity with and according to the rules of training that have been laid down.	(None explicit in this section)	suttacentral.net/brahmali/kd21	suttacentral.net/horner/kd21
KD21	CV11		Culavagga	VIN-CV21.1.9	Cv.XI.9	BMC II Intro	Pañcasatikakkhandhaka	First Council	History	Minor Rules	The decision to keep all rules, even the "lesser and minor" ones, to prevent decay of the Dhamma.	(None explicit)	The Community should not lay down what has not been laid down, nor abolish what has been laid down.	suttacentral.net/brahmali/kd21	suttacentral.net/horner/kd21
KD22	CV12		Culavagga	VIN-CV22.1	Vin.2.294	BD.5.407–408	Sattasatikakkhandhaka	Second Council	History	Ten Points	The 10 indulgences of Vajjian monks.	(None explicit in this section)	(Yasa's rejection of the 10 points: salt in horn, two fingers, etc.)	suttacentral.net/brahmali/kd22	suttacentral.net/horner/kd22
KD22	CV12		Culavagga	VIN-CV22.1	Cv.XII.1	BMC II Intro	Sattasatikakkhandhaka	Second Council	History	The 10 Points	The dispute over lax practices 100 years after the Buddha; resolved by a committee (Ubbahika).	(None explicit)	(The 700 Elders rule that the 10 practices of the Vajjian monks—e.g., handling money—are not allowable).	suttacentral.net/brahmali/kd22	suttacentral.net/horner/kd22
KD22	CV12		Culavagga	VIN-CV22.2.7	Vin.2.305	BD.5.424–425	Sattasatikakkhandhaka	Second Council	History	Settlement	Appointment of the jury of 8 elders.	(None explicit in this section)	If it seems right to the Order, the Order may agree upon the four monks from the East and the four monks from Pāvā to settle this legal question by means of a referendum.	suttacentral.net/brahmali/kd22	suttacentral.net/horner/kd22
KD22	CV12		Culavagga	VIN-CV22.2.8	Vin.2.306–307	BD.5.425–429	Sattasatikakkhandhaka	Second Council	History	Verdict	Final judgment on the 10 points.	(Sabbakamin declares each of the 10 points unallowable based on Suttavibhanga precedents).	(None explicit in this section)	suttacentral.net/brahmali/kd22	suttacentral.net/horner/kd22
KD3	MV3		Mahavagga	VIN-MV3.1	Vin.1.137–138	BD.4.183–185	Vassūpanāyikakkhandhaka	Rains Residence	Rains Retreat (Vassa)	Rains Retreat (Vassa)	Mandatory retreat during the monsoon season.	Monks, you should not not enter upon the rains.	I allow you, monks, to enter upon the rains.	suttacentral.net/brahmali/kd3	suttacentral.net/horner/kd3
KD3	MV3		Mahavagga	VIN-MV3.9	Vin.1.149–152	BD.4.198–202	Vassūpanāyikakkhandhaka	Rains Residence	Rains Retreat (Vassa)	Fear	Permission to move if the residence is dangerous or uninhabitable.		I allow you, monks, to go where it is comfortable.	suttacentral.net/brahmali/kd3	suttacentral.net/horner/kd3
KD3	MV3		Mahavagga	VIN-MV3.1	Vin.1.137–138	BD.4.183–185	Vassūpanāyikakkhandhaka	Rains Residence	Rains Retreat (Vassa)	Rains Retreat (Vassa)	The obligation to reside in one place for the three months of the rainy season.	A bhikkhu must enter the Rains in the earlier or later period. He cannot travel for more than 7 days (sattahakaraniya).	Allowed: To break the Rains without offense if there is danger to life or the holy life, or if the Sangha splits.	suttacentral.net/brahmali/kd3	suttacentral.net/horner/kd3
KD3	MV3		Mahavagga	VIN-MV3.9	Vin.1.149–152	BD.4.198–202	Vassūpanāyikakkhandhaka	Rains Residence	Rains Retreat (Vassa)	Rains Retreat (Vassa)	The obligation to reside in one place for the three months of the rainy season.	A bhikkhu must enter the Rains in the earlier or later period. He cannot travel for more than 7 days (sattahakaraniya).	Allowed: To break the Rains without offense if there is danger to life or the holy life, or if the Sangha splits.	suttacentral.net/brahmali/kd3	suttacentral.net/horner/kd3
KD4	MV4		Mahavagga	VIN-MV4.1	Vin.1.157–160	BD.4.208–213	Pavāraṇākkhandhaka	Invitation	Rains Retreat (Vassa)	Invitation	The ceremony ending the Rains where monks invite criticism.		I allow you, monks, to invite on the fourteenth or on the fifteenth.	suttacentral.net/brahmali/kd4	suttacentral.net/horner/kd4
KD4	MV4		Mahavagga	VIN-MV4.1	Vin.1.157–160	BD.4.208–213	Pavāraṇākkhandhaka	Invitation	Rains Retreat (Vassa)	Invitation (Pavarana)	The ceremony at the end of the Rains where monks invite others to point out their faults.	Must be held on the 14th or 15th day. Replaces the Uposatha for that day.	Allowed: To postpone Pavarana if there is a desire to extend the Rains period (Komudi).	suttacentral.net/brahmali/kd4	suttacentral.net/horner/kd4
KD5	MV5		Mahavagga	VIN-MV5.1	Vin.1.185–187	BD.4.245–247	Cammakkhandhaka	Hides	Footwear	Footwear	Restrictions on luxury footwear.	Monks, double-soled sandals should not be worn.	I allow you, monks, sandals with a single sole.	suttacentral.net/brahmali/kd5	suttacentral.net/horner/kd5
KD5	MV5		Mahavagga	VIN-MV5.2	Vin.1.187–189	BD.4.247–249	Cammakkhandhaka	Hides	Footwear	Footwear	Prohibiting decorative or colored shoes.	Monks, all blue ... yellow ... red ... sandals should not be worn.		suttacentral.net/brahmali/kd5	suttacentral.net/horner/kd5
KD5	MV5	Ch. 14	Mahavagga	VIN-MV5.4		BD.4.250	Cammakkhandhaka	Hides	Discipline	Travel	Etiquette regarding wearing shoes inside the monastery grounds.	Monks, you should not walk with sandals on in the monastery.		suttacentral.net/brahmali/kd5	suttacentral.net/horner/kd5
KD5	MV5	Ch. 14	Mahavagga	VIN-MV5.1	Vin.1.185–187	BD.4.245–247	Cammakkhandhaka	Hides	Footwear	Footwear	Regulations regarding leather goods, sandals, and footwear.	Fancy footwear, shoes covering the ankles/toes, and multi-layered soles are forbidden.	Allowed: Simple sandals with single soles; Multi-layered soles allowed in border countries (like Avanti).	suttacentral.net/brahmali/kd5	suttacentral.net/horner/kd5
KD5	MV5	Ch. 14	Mahavagga	VIN-MV5.2	Vin.1.187–189	BD.4.247–249	Cammakkhandhaka	Hides	Footwear	Footwear	Regulations regarding leather goods, sandals, and footwear.	Fancy footwear, shoes covering the ankles/toes, and multi-layered soles are forbidden.	Allowed: Simple sandals with single soles; Multi-layered soles allowed in border countries (like Avanti).	suttacentral.net/brahmali/kd5	suttacentral.net/horner/kd5
KD5	MV5	Ch. 14	Mahavagga	VIN-MV5.4		BD.4.250	Cammakkhandhaka	Hides	Footwear	Footwear	Regulations regarding leather goods, sandals, and footwear.	Fancy footwear, shoes covering the ankles/toes, and multi-layered soles are forbidden.	Allowed: Simple sandals with single soles; Multi-layered soles allowed in border countries (like Avanti).	suttacentral.net/brahmali/kd5	suttacentral.net/horner/kd5
KD6	MV6	Ch. 14	Mahavagga	VIN-MV6.1	Vin.1.199–200	BD.4.269–271	Bhesajjakkhandhaka	Medicines	Medicines	5 Tonics	Allowance for ghee, butter, oil, honey, and molasses for the sick.		I allow, monks, to the monks who are ill the five medicines...	suttacentral.net/brahmali/kd6	suttacentral.net/horner/kd6
KD6	MV6	Ch. 14	Mahavagga	VIN-MV6.2	Vin.1.200–201	BD.4.271–272	Bhesajjakkhandhaka	Medicines	Medicines	Human flesh	Specific animal fats allowed for medicinal use.	Monks, you should not make use of human tallow.	I allow you, monks, the tallow of bears, fish, alligators, swine, donkeys.	suttacentral.net/brahmali/kd6	suttacentral.net/horner/kd6
KD6	MV6	Ch. 14	Mahavagga	VIN-MV6.3	Vin.1.201	BD.4.272–273	Bhesajjakkhandhaka	Medicines	Medicines	Medicines	List of permissible medicinal roots.		I allow you, monks, root medicine: turmeric, ginger, orris root...	suttacentral.net/brahmali/kd6	suttacentral.net/horner/kd6
KD6	MV6	Ch. 14	Mahavagga	VIN-MV6.8	Vin.1.202	BD.4.274	Bhesajjakkhandhaka	Medicines	Medicines	Medicines	List of permissible medicinal salts.		I allow you, monks, salt medicine...	suttacentral.net/brahmali/kd6	suttacentral.net/horner/kd6
KD6	MV6	Ch. 14	Mahavagga	VIN-MV6.9		BD.4.275	Bhesajjakkhandhaka	Medicines	Medicines	Medicines	Use of natural substances for medicine.		I allow you, monks, dung, urine, ashes, clay.	suttacentral.net/brahmali/kd6	suttacentral.net/horner/kd6
KD6	MV6	Ch. 14	Mahavagga	VIN-MV6.11	Vin.1.203	BD.4.275–276	Bhesajjakkhandhaka	Medicines	Medicines	Medicines	Treatment for eye diseases.		I allow you, monks, to anoint the eyes.	suttacentral.net/brahmali/kd6	suttacentral.net/horner/kd6
KD6	MV6	Ch. 14	Mahavagga	VIN-MV6.14	Vin.1.205–206	BD.4.278–281	Bhesajjakkhandhaka	Medicines	Medicines	Medicines	Medical massage/anointing.		I allow you, monks, to be anointed with oil.	suttacentral.net/brahmali/kd6	suttacentral.net/horner/kd6
KD6	MV6	Ch. 14	Mahavagga	VIN-MV6.22	Vin.1.215–216	BD.4.296	Bhesajjakkhandhaka	Medicines	Medicines	Surgery	Restrictions on surgery in sensitive areas; alternate cures.	Monks, you should not use surgical appliances within... private parts.	I allow you, monks, a mustard-plaster.	suttacentral.net/brahmali/kd6	suttacentral.net/horner/kd6
KD6	MV6	Ch. 14	Mahavagga	VIN-MV6.26	Vin.1.226	BD.4.303–304	Bhesajjakkhandhaka	Medicines	Medicines	5 Tonics	Allowance for sugar as a tonic.		I allow you, monks, raw sugar.	suttacentral.net/brahmali/kd6	suttacentral.net/horner/kd6
